 frequency  @m.xm1.msky130_fd_pr__nfet_g5v0d10v5[cdd] @m.xm1.msky130_fd_pr__nfet_g5v0d10v5[cgb] @m.xm1.msky130_fd_pr__nfet_g5v0d10v5[cgd] @m.xm1.msky130_fd_pr__nfet_g5v0d10v5[cgdo] @m.xm1.msky130_fd_pr__nfet_g5v0d10v5[cgg] @m.xm1.msky130_fd_pr__nfet_g5v0d10v5[cgs] @m.xm1.msky130_fd_pr__nfet_g5v0d10v5[cgso] @m.xm1.msky130_fd_pr__nfet_g5v0d10v5[css] @m.xm1.msky130_fd_pr__nfet_g5v0d10v5[gds] @m.xm1.msky130_fd_pr__nfet_g5v0d10v5[gm] @m.xm1.msky130_fd_pr__nfet_g5v0d10v5[gmbs] @m.xm1.msky130_fd_pr__nfet_g5v0d10v5[id] @m.xm1.msky130_fd_pr__nfet_g5v0d10v5[l] @m.xm1.msky130_fd_pr__nfet_g5v0d10v5[vds] @m.xm1.msky130_fd_pr__nfet_g5v0d10v5[vdsat] @m.xm1.msky130_fd_pr__nfet_g5v0d10v5[vgs] @m.xm1.msky130_fd_pr__nfet_g5v0d10v5[vth] frequency 
 1.000e+00 -4.014e-20 -1.739e-15  7.831e-20  1.465e-15  1.869e-15 -1.299e-16  1.600e-15  1.050e-16  5.963e-13  2.771e-11  6.516e-12  1.376e-12  6.000e-07  1.300e+00  4.454e-02  4.000e-01  1.136e+00  1.000e+00 
 1.000e+00 -2.500e-19 -2.097e-15  4.250e-19  1.461e-15  3.531e-15 -1.434e-15  1.600e-15  1.405e-15  5.129e-10  2.532e-08  1.035e-08  1.427e-09  6.000e-07  1.400e+00  4.030e-02  4.000e-01  8.436e-01  1.000e+00 
 1.000e+00 -1.543e-19 -1.989e-15  2.746e-19  1.461e-15  2.668e-15 -6.795e-16  1.600e-15  6.110e-16  3.855e-11  1.915e-09  6.158e-10  1.016e-10  6.000e-07  1.400e+00  4.225e-02  4.000e-01  9.582e-01  1.000e+00 
 1.000e+00 -8.052e-20 -1.864e-15  1.495e-19  1.461e-15  2.159e-15 -2.950e-16  1.600e-15  2.500e-16  4.221e-12  2.076e-10  5.602e-11  1.059e-11  6.000e-07  1.400e+00  4.356e-02  4.000e-01  1.053e+00  1.000e+00 
 1.000e+00 -4.096e-20 -1.739e-15  7.900e-20  1.461e-15  1.869e-15 -1.299e-16  1.600e-15  1.050e-16  5.975e-13  2.892e-11  6.792e-12  1.436e-12  6.000e-07  1.400e+00  4.454e-02  4.000e-01  1.136e+00  1.000e+00 
 1.000e+00 -2.609e-19 -2.097e-15  4.329e-19  1.458e-15  3.531e-15 -1.434e-15  1.600e-15  1.405e-15  5.123e-10  2.623e-08  1.071e-08  1.479e-09  6.000e-07  1.500e+00  4.030e-02  4.000e-01  8.435e-01  1.000e+00 
 1.000e+00 -1.582e-19 -1.989e-15  2.777e-19  1.458e-15  2.668e-15 -6.798e-16  1.600e-15  6.113e-16  3.856e-11  1.988e-09  6.387e-10  1.054e-10  6.000e-07  1.500e+00  4.225e-02  4.000e-01  9.581e-01  1.000e+00 
 1.000e+00 -8.202e-20 -1.864e-15  1.507e-19  1.458e-15  2.159e-15 -2.951e-16  1.600e-15  2.502e-16  4.227e-12  2.159e-10  5.820e-11  1.101e-11  6.000e-07  1.500e+00  4.356e-02  4.000e-01  1.053e+00  1.000e+00 
 1.000e+00 -4.158e-20 -1.739e-15  7.954e-20  1.458e-15  1.869e-15 -1.300e-16  1.600e-15  1.051e-16  5.991e-13  3.012e-11  7.069e-12  1.495e-12  6.000e-07  1.500e+00  4.454e-02  4.000e-01  1.136e+00  1.000e+00 
 1.000e+00  2.947e-15 -1.604e-15 -2.543e-15  1.600e-15  4.853e-15 -7.055e-16  1.600e-15  1.189e-15  1.152e-07  0.000e+00  0.000e+00  0.000e+00  6.000e-07  0.000e+00  4.038e-02  5.000e-01  8.442e-01  1.000e+00 
 1.000e+00  2.175e-15 -1.670e-15 -1.971e-15  1.600e-15  3.631e-15  9.813e-18  1.600e-15  4.084e-16  8.557e-09  0.000e+00  0.000e+00  0.000e+00  6.000e-07  0.000e+00  4.225e-02  5.000e-01  9.590e-01  1.000e+00 
 1.000e+00  1.375e-15 -1.692e-15 -1.285e-15  1.600e-15  2.685e-15  2.918e-16  1.600e-15  3.710e-17  9.070e-10  0.000e+00  0.000e+00  0.000e+00  6.000e-07  0.000e+00  4.356e-02  5.000e-01  1.054e+00  1.000e+00 
 1.000e+00  7.558e-16 -1.647e-15 -7.230e-16  1.600e-15  2.119e-15  2.518e-16  1.600e-15 -4.587e-17  1.232e-10  0.000e+00  0.000e+00  0.000e+00  6.000e-07  0.000e+00  4.454e-02  5.000e-01  1.137e+00  1.000e+00 
 1.000e+00  3.680e-16 -1.791e-15 -2.856e-16  1.600e-15  4.247e-15 -2.170e-15  1.600e-15  2.092e-15  9.420e-09  6.819e-08  2.690e-08  3.841e-09  6.000e-07  1.000e-01  4.038e-02  5.000e-01  8.441e-01  1.000e+00 
 1.000e+00  9.460e-17 -1.783e-15 -7.581e-17  1.600e-15  3.206e-15 -1.347e-15  1.600e-15  1.189e-15  7.434e-10  5.531e-09  1.742e-09  2.933e-10  6.000e-07  1.000e-01  4.225e-02  5.000e-01  9.589e-01  1.000e+00 
 1.000e+00  3.050e-17 -1.745e-15 -2.498e-17  1.600e-15  2.459e-15 -6.893e-16  1.600e-15  5.774e-16  8.253e-11  6.215e-10  1.657e-10  3.171e-11  6.000e-07  1.000e-01  4.356e-02  5.000e-01  1.054e+00  1.000e+00 
 1.000e+00  1.170e-17 -1.670e-15 -9.747e-18  1.600e-15  2.009e-15 -3.289e-16  1.600e-15  2.649e-16  1.165e-11  8.813e-11  2.058e-11  4.375e-12  6.000e-07  1.000e-01  4.454e-02  5.000e-01  1.137e+00  1.000e+00 
 1.000e+00  4.900e-17 -1.834e-15 -3.629e-17  1.598e-15  4.124e-15 -2.254e-15  1.600e-15  2.132e-15  4.737e-09  7.929e-08  3.121e-08  4.466e-09  6.000e-07  2.000e-01  4.038e-02  5.000e-01  8.441e-01  1.000e+00 
 1.000e+00  1.433e-17 -1.793e-15 -1.089e-17  1.598e-15  3.172e-15 -1.369e-15  1.600e-15  1.199e-15  3.792e-10  6.468e-09  2.033e-09  3.430e-10  6.000e-07  2.000e-01  4.225e-02  5.000e-01  9.588e-01  1.000e+00 
 1.000e+00  5.005e-18 -1.747e-15 -3.826e-18  1.598e-15  2.448e-15 -6.967e-16  1.600e-15  5.807e-16  4.277e-11  7.304e-10  1.943e-10  3.727e-11  6.000e-07  2.000e-01  4.356e-02  5.000e-01  1.054e+00  1.000e+00 
 1.000e+00  1.980e-18 -1.671e-15 -1.513e-18  1.598e-15  2.005e-15 -3.319e-16  1.600e-15  2.663e-16  6.140e-12  1.041e-10  2.423e-11  5.166e-12  6.000e-07  2.000e-01  4.454e-02  5.000e-01  1.137e+00  1.000e+00 
 1.000e+00  1.334e-17 -1.840e-15 -9.454e-18  1.594e-15  4.105e-15 -2.256e-15  1.600e-15  2.133e-15  3.901e-09  8.682e-08  3.412e-08  4.890e-09  6.000e-07  3.000e-01  4.038e-02  5.000e-01  8.440e-01  1.000e+00 
 1.000e+00  4.233e-18 -1.794e-15 -2.952e-18  1.594e-15  3.166e-15 -1.369e-15  1.600e-15  1.199e-15  3.158e-10  7.112e-09  2.231e-09  3.771e-10  6.000e-07  3.000e-01  4.225e-02  5.000e-01  9.588e-01  1.000e+00 
 1.000e+00  1.504e-18 -1.748e-15 -9.941e-19  1.594e-15  2.446e-15 -6.969e-16  1.600e-15  5.810e-16  3.601e-11  8.063e-10  2.141e-10  4.114e-11  6.000e-07  3.000e-01  4.356e-02  5.000e-01  1.054e+00  1.000e+00 
 1.000e+00  5.894e-19 -1.671e-15 -3.628e-19  1.594e-15  2.004e-15 -3.320e-16  1.600e-15  2.664e-16  5.223e-12  1.153e-10  2.680e-11  5.725e-12  6.000e-07  3.000e-01  4.454e-02  5.000e-01  1.137e+00  1.000e+00 
 1.000e+00  5.104e-18 -1.842e-15 -3.349e-18  1.587e-15  4.100e-15 -2.254e-15  1.600e-15  2.133e-15  3.563e-09  9.340e-08  3.666e-08  5.261e-09  6.000e-07  4.000e-01  4.038e-02  5.000e-01  8.440e-01  1.000e+00 
 1.000e+00  1.628e-18 -1.795e-15 -9.294e-19  1.587e-15  3.165e-15 -1.369e-15  1.600e-15  1.199e-15  2.908e-10  7.681e-09  2.406e-09  4.073e-10  6.000e-07  4.000e-01  4.225e-02  5.000e-01  9.587e-01  1.000e+00 
 1.000e+00  5.533e-19 -1.748e-15 -2.326e-19  1.587e-15  2.445e-15 -6.969e-16  1.600e-15  5.812e-16  3.340e-11  8.740e-10  2.316e-10  4.459e-11  6.000e-07  4.000e-01  4.356e-02  5.000e-01  1.054e+00  1.000e+00 
 1.000e+00  2.031e-19 -1.672e-15 -4.638e-20  1.587e-15  2.004e-15 -3.321e-16  1.600e-15  2.666e-16  4.877e-12  1.254e-10  2.910e-11  6.228e-12  6.000e-07  4.000e-01  4.454e-02  5.000e-01  1.137e+00  1.000e+00 
 1.000e+00  2.298e-18 -1.843e-15 -1.283e-18  1.574e-15  4.098e-15 -2.254e-15  1.600e-15  2.133e-15  3.379e-09  9.954e-08  3.902e-08  5.608e-09  6.000e-07  5.000e-01  4.038e-02  5.000e-01  8.440e-01  1.000e+00 
 1.000e+00  6.769e-19 -1.795e-15 -1.948e-19  1.574e-15  3.164e-15 -1.369e-15  1.600e-15  1.199e-15  2.775e-10  8.215e-09  2.570e-09  4.357e-10  6.000e-07  5.000e-01  4.225e-02  5.000e-01  9.587e-01  1.000e+00 
 1.000e+00  1.946e-19 -1.748e-15  5.300e-20  1.574e-15  2.445e-15 -6.970e-16  1.600e-15  5.814e-16  3.204e-11  9.380e-10  2.482e-10  4.786e-11  6.000e-07  5.000e-01  4.356e-02  5.000e-01  1.054e+00  1.000e+00 
 1.000e+00  5.536e-20 -1.672e-15  7.394e-20  1.574e-15  2.004e-15 -3.322e-16  1.600e-15  2.667e-16  4.700e-12  1.351e-10  3.128e-11  6.706e-12  6.000e-07  5.000e-01  4.454e-02  5.000e-01  1.137e+00  1.000e+00 
 1.000e+00  1.097e-18 -1.843e-15 -4.030e-19  1.554e-15  4.097e-15 -2.253e-15  1.600e-15  2.133e-15  3.264e-09  1.054e-07  4.127e-08  5.940e-09  6.000e-07  6.000e-01  4.038e-02  5.000e-01  8.439e-01  1.000e+00 
 1.000e+00  2.502e-19 -1.795e-15  1.333e-19  1.554e-15  3.164e-15 -1.369e-15  1.600e-15  1.200e-15  2.693e-10  8.730e-09  2.727e-09  4.630e-10  6.000e-07  6.000e-01  4.225e-02  5.000e-01  9.586e-01  1.000e+00 
 1.000e+00  3.031e-20 -1.748e-15  1.834e-19  1.554e-15  2.445e-15 -6.972e-16  1.600e-15  5.816e-16  3.123e-11  9.999e-10  2.642e-10  5.102e-11  6.000e-07  6.000e-01  4.356e-02  5.000e-01  1.054e+00  1.000e+00 
 1.000e+00 -1.292e-20 -1.672e-15  1.294e-19  1.554e-15  2.004e-15 -3.324e-16  1.600e-15  2.669e-16  4.598e-12  1.444e-10  3.339e-11  7.170e-12  6.000e-07  6.000e-01  4.454e-02  5.000e-01  1.137e+00  1.000e+00 
 1.000e+00  5.001e-19 -1.843e-15  3.306e-20  1.534e-15  4.097e-15 -2.253e-15  1.600e-15  2.133e-15  3.188e-09  1.111e-07  4.346e-08  6.262e-09  6.000e-07  7.000e-01  4.038e-02  5.000e-01  8.439e-01  1.000e+00 
 1.000e+00  3.117e-20 -1.795e-15  3.014e-19  1.534e-15  3.164e-15 -1.369e-15  1.600e-15  1.200e-15  2.640e-10  9.233e-09  2.880e-09  4.896e-10  6.000e-07  7.000e-01  4.225e-02  5.000e-01  9.586e-01  1.000e+00 
 1.000e+00 -5.535e-20 -1.748e-15  2.512e-19  1.534e-15  2.445e-15 -6.975e-16  1.600e-15  5.819e-16  3.072e-11  1.061e-09  2.798e-10  5.412e-11  6.000e-07  7.000e-01  4.356e-02  5.000e-01  1.054e+00  1.000e+00 
 1.000e+00 -4.876e-20 -1.672e-15  1.585e-19  1.534e-15  2.004e-15 -3.326e-16  1.600e-15  2.670e-16  4.536e-12  1.536e-10  3.547e-11  7.627e-12  6.000e-07  7.000e-01  4.454e-02  5.000e-01  1.137e+00  1.000e+00 
 1.000e+00  1.710e-19 -1.844e-15  2.730e-19  1.517e-15  4.096e-15 -2.253e-15  1.600e-15  2.133e-15  3.134e-09  1.167e-07  4.560e-08  6.578e-09  6.000e-07  8.000e-01  4.038e-02  5.000e-01  8.438e-01  1.000e+00 
 1.000e+00 -9.263e-20 -1.795e-15  3.962e-19  1.517e-15  3.164e-15 -1.369e-15  1.600e-15  1.200e-15  2.605e-10  9.727e-09  3.031e-09  5.159e-10  6.000e-07  8.000e-01  4.225e-02  5.000e-01  9.585e-01  1.000e+00 
 1.000e+00 -1.043e-19 -1.748e-15  2.900e-19  1.517e-15  2.445e-15 -6.977e-16  1.600e-15  5.822e-16  3.038e-11  1.120e-09  2.953e-10  5.717e-11  6.000e-07  8.000e-01  4.356e-02  5.000e-01  1.054e+00  1.000e+00 
 1.000e+00 -6.937e-20 -1.671e-15  1.752e-19  1.517e-15  2.004e-15 -3.328e-16  1.600e-15  2.672e-16  4.499e-12  1.627e-10  3.751e-11  8.078e-12  6.000e-07  8.000e-01  4.454e-02  5.000e-01  1.137e+00  1.000e+00 
 1.000e+00 -2.496e-20 -1.844e-15  4.157e-19  1.503e-15  4.096e-15 -2.253e-15  1.600e-15  2.133e-15  3.096e-09  1.223e-07  4.771e-08  6.889e-09  6.000e-07  9.000e-01  4.038e-02  5.000e-01  8.438e-01  1.000e+00 
 1.000e+00 -1.678e-19 -1.795e-15  4.537e-19  1.503e-15  3.164e-15 -1.370e-15  1.600e-15  1.201e-15  2.580e-10  1.022e-08  3.180e-09  5.418e-10  6.000e-07  9.000e-01  4.225e-02  5.000e-01  9.585e-01  1.000e+00 
 1.000e+00 -1.344e-19 -1.748e-15  3.138e-19  1.503e-15  2.446e-15 -6.980e-16  1.600e-15  5.824e-16  3.017e-11  1.180e-09  3.105e-10  6.020e-11  6.000e-07  9.000e-01  4.356e-02  5.000e-01  1.054e+00  1.000e+00 
 1.000e+00 -8.206e-20 -1.671e-15  1.855e-19  1.503e-15  2.004e-15 -3.330e-16  1.600e-15  2.674e-16  4.477e-12  1.718e-10  3.955e-11  8.527e-12  6.000e-07  9.000e-01  4.454e-02  5.000e-01  1.137e+00  1.000e+00 
 1.000e+00 -1.489e-19 -1.844e-15  5.058e-19  1.492e-15  4.097e-15 -2.253e-15  1.600e-15  2.133e-15  3.069e-09  1.277e-07  4.980e-08  7.198e-09  6.000e-07  1.000e+00  4.038e-02  5.000e-01  8.437e-01  1.000e+00 
 1.000e+00 -2.161e-19 -1.795e-15  4.907e-19  1.492e-15  3.165e-15 -1.370e-15  1.600e-15  1.201e-15  2.564e-10  1.070e-08  3.327e-09  5.675e-10  6.000e-07  1.000e+00  4.225e-02  5.000e-01  9.584e-01  1.000e+00 
 1.000e+00 -1.538e-19 -1.748e-15  3.292e-19  1.492e-15  2.446e-15 -6.984e-16  1.600e-15  5.827e-16  3.004e-11  1.239e-09  3.257e-10  6.321e-11  6.000e-07  1.000e+00  4.356e-02  5.000e-01  1.054e+00  1.000e+00 
 1.000e+00 -9.032e-20 -1.671e-15  1.923e-19  1.492e-15  2.004e-15 -3.332e-16  1.600e-15  2.675e-16  4.465e-12  1.808e-10  4.157e-11  8.974e-12  6.000e-07  1.000e+00  4.454e-02  5.000e-01  1.136e+00  1.000e+00 
 1.000e+00 -2.311e-19 -1.844e-15  5.655e-19  1.483e-15  4.097e-15 -2.253e-15  1.600e-15  2.134e-15  3.050e-09  1.331e-07  5.186e-08  7.503e-09  6.000e-07  1.100e+00  4.038e-02  5.000e-01  8.437e-01  1.000e+00 
 1.000e+00 -2.485e-19 -1.795e-15  5.155e-19  1.483e-15  3.165e-15 -1.370e-15  1.600e-15  1.201e-15  2.553e-10  1.118e-08  3.473e-09  5.931e-10  6.000e-07  1.100e+00  4.225e-02  5.000e-01  9.584e-01  1.000e+00 
 1.000e+00 -1.670e-19 -1.748e-15  3.397e-19  1.483e-15  2.446e-15 -6.987e-16  1.600e-15  5.830e-16  2.997e-11  1.298e-09  3.408e-10  6.621e-11  6.000e-07  1.100e+00  4.356e-02  5.000e-01  1.054e+00  1.000e+00 
 1.000e+00 -9.593e-20 -1.671e-15  1.969e-19  1.483e-15  2.005e-15 -3.334e-16  1.600e-15  2.677e-16  4.462e-12  1.898e-10  4.359e-11  9.420e-12  6.000e-07  1.100e+00  4.454e-02  5.000e-01  1.136e+00  1.000e+00 
 1.000e+00 -2.877e-19 -1.844e-15  6.067e-19  1.476e-15  4.097e-15 -2.254e-15  1.600e-15  2.134e-15  3.036e-09  1.385e-07  5.392e-08  7.808e-09  6.000e-07  1.200e+00  4.038e-02  5.000e-01  8.436e-01  1.000e+00 
 1.000e+00 -2.711e-19 -1.795e-15  5.328e-19  1.476e-15  3.165e-15 -1.371e-15  1.600e-15  1.202e-15  2.546e-10  1.166e-08  3.619e-09  6.186e-10  6.000e-07  1.200e+00  4.225e-02  5.000e-01  9.583e-01  1.000e+00 
 1.000e+00 -1.762e-19 -1.748e-15  3.470e-19  1.476e-15  2.447e-15 -6.990e-16  1.600e-15  5.833e-16  2.993e-11  1.356e-09  3.558e-10  6.920e-11  6.000e-07  1.200e+00  4.356e-02  5.000e-01  1.054e+00  1.000e+00 
 1.000e+00 -9.988e-20 -1.671e-15  2.001e-19  1.476e-15  2.005e-15 -3.336e-16  1.600e-15  2.679e-16  4.464e-12  1.987e-10  4.560e-11  9.867e-12  6.000e-07  1.200e+00  4.454e-02  5.000e-01  1.136e+00  1.000e+00 
 1.000e+00 -3.279e-19 -1.844e-15  6.359e-19  1.470e-15  4.097e-15 -2.254e-15  1.600e-15  2.134e-15  3.026e-09  1.439e-07  5.596e-08  8.111e-09  6.000e-07  1.300e+00  4.038e-02  5.000e-01  8.436e-01  1.000e+00 
 1.000e+00 -2.873e-19 -1.795e-15  5.453e-19  1.470e-15  3.166e-15 -1.371e-15  1.600e-15  1.202e-15  2.542e-10  1.214e-08  3.765e-09  6.440e-10  6.000e-07  1.300e+00  4.225e-02  5.000e-01  9.582e-01  1.000e+00 
 1.000e+00 -1.829e-19 -1.748e-15  3.524e-19  1.470e-15  2.447e-15 -6.993e-16  1.600e-15  5.836e-16  2.993e-11  1.415e-09  3.708e-10  7.219e-11  6.000e-07  1.300e+00  4.356e-02  5.000e-01  1.053e+00  1.000e+00 
 1.000e+00 -1.028e-19 -1.671e-15  2.025e-19  1.470e-15  2.005e-15 -3.338e-16  1.600e-15  2.681e-16  4.470e-12  2.077e-10  4.762e-11  1.031e-11  6.000e-07  1.300e+00  4.454e-02  5.000e-01  1.136e+00  1.000e+00 
 1.000e+00 -3.573e-19 -1.844e-15  6.573e-19  1.465e-15  4.097e-15 -2.254e-15  1.600e-15  2.134e-15  3.020e-09  1.492e-07  5.800e-08  8.413e-09  6.000e-07  1.400e+00  4.038e-02  5.000e-01  8.436e-01  1.000e+00 
 1.000e+00 -2.993e-19 -1.795e-15  5.545e-19  1.465e-15  3.166e-15 -1.371e-15  1.600e-15  1.202e-15  2.541e-10  1.262e-08  3.910e-09  6.694e-10  6.000e-07  1.400e+00  4.225e-02  5.000e-01  9.582e-01  1.000e+00 
 1.000e+00 -1.878e-19 -1.748e-15  3.564e-19  1.465e-15  2.447e-15 -6.997e-16  1.600e-15  5.839e-16  2.996e-11  1.474e-09  3.859e-10  7.519e-11  6.000e-07  1.400e+00  4.356e-02  5.000e-01  1.053e+00  1.000e+00 
 1.000e+00 -1.049e-19 -1.671e-15  2.043e-19  1.465e-15  2.005e-15 -3.340e-16  1.600e-15  2.683e-16  4.479e-12  2.168e-10  4.964e-11  1.076e-11  6.000e-07  1.400e+00  4.454e-02  5.000e-01  1.136e+00  1.000e+00 
 1.000e+00 -3.793e-19 -1.844e-15  6.733e-19  1.461e-15  4.097e-15 -2.254e-15  1.600e-15  2.135e-15  3.016e-09  1.546e-07  6.003e-08  8.715e-09  6.000e-07  1.500e+00  4.038e-02  5.000e-01  8.435e-01  1.000e+00 
 1.000e+00 -3.083e-19 -1.795e-15  5.615e-19  1.461e-15  3.166e-15 -1.372e-15  1.600e-15  1.203e-15  2.541e-10  1.310e-08  4.055e-09  6.948e-10  6.000e-07  1.500e+00  4.225e-02  5.000e-01  9.581e-01  1.000e+00 
 1.000e+00 -1.916e-19 -1.748e-15  3.595e-19  1.461e-15  2.447e-15 -7.000e-16  1.600e-15  5.841e-16  3.000e-11  1.532e-09  4.009e-10  7.819e-11  6.000e-07  1.500e+00  4.356e-02  5.000e-01  1.053e+00  1.000e+00 
 1.000e+00 -1.065e-19 -1.671e-15  2.057e-19  1.461e-15  2.005e-15 -3.343e-16  1.600e-15  2.684e-16  4.491e-12  2.258e-10  5.166e-11  1.121e-11  6.000e-07  1.500e+00  4.454e-02  5.000e-01  1.136e+00  1.000e+00 
 1.000e+00  3.273e-15 -1.352e-15 -2.824e-15  1.601e-15  5.569e-15 -1.394e-15  1.601e-15  1.766e-15  6.779e-07  0.000e+00  0.000e+00  0.000e+00  6.000e-07  0.000e+00  4.084e-02  6.000e-01  8.442e-01  1.000e+00 
 1.000e+00  2.749e-15 -1.381e-15 -2.491e-15  1.601e-15  4.599e-15 -7.274e-16  1.601e-15  1.042e-15  5.638e-08  0.000e+00  0.000e+00  0.000e+00  6.000e-07  0.000e+00  4.230e-02  6.000e-01  9.590e-01  1.000e+00 
 1.000e+00  2.120e-15 -1.468e-15 -1.982e-15  1.601e-15  3.504e-15 -5.438e-17  1.601e-15  4.064e-16  6.439e-09  0.000e+00  0.000e+00  0.000e+00  6.000e-07  0.000e+00  4.357e-02  6.000e-01  1.054e+00  1.000e+00 
 1.000e+00  1.440e-15 -1.509e-15 -1.378e-15  1.601e-15  2.632e-15  2.543e-16  1.601e-15  6.484e-17  9.238e-10  0.000e+00  0.000e+00  0.000e+00  6.000e-07  0.000e+00  4.454e-02  6.000e-01  1.137e+00  1.000e+00 
 1.000e+00  9.829e-16 -1.513e-15 -7.787e-16  1.600e-15  4.990e-15 -2.698e-15  1.601e-15  2.596e-15  5.592e-08  4.055e-07  1.519e-07  2.274e-08  6.000e-07  1.000e-01  4.084e-02  6.000e-01  8.441e-01  1.000e+00 
 1.000e+00  3.010e-16 -1.539e-15 -2.447e-16  1.600e-15  3.975e-15 -2.191e-15  1.601e-15  1.903e-15  4.902e-09  3.648e-08  1.106e-08  1.934e-09  6.000e-07  1.000e-01  4.230e-02  6.000e-01  9.589e-01  1.000e+00 
 1.000e+00  9.354e-17 -1.568e-15 -7.726e-17  1.600e-15  3.059e-15 -1.414e-15  1.601e-15  1.166e-15  5.859e-10  4.412e-09  1.141e-09  2.251e-10  6.000e-07  1.000e-01  4.357e-02  6.000e-01  1.054e+00  1.000e+00 
 1.000e+00  3.428e-17 -1.561e-15 -2.869e-17  1.600e-15  2.375e-15 -7.856e-16  1.601e-15  6.256e-16  8.735e-11  6.606e-10  1.503e-10  3.280e-11  6.000e-07  1.000e-01  4.454e-02  6.000e-01  1.137e+00  1.000e+00 
 1.000e+00  1.364e-16 -1.618e-15 -1.024e-16  1.600e-15  4.667e-15 -2.946e-15  1.601e-15  2.720e-15  2.796e-08  4.715e-07  1.762e-07  2.644e-08  6.000e-07  2.000e-01  4.084e-02  6.000e-01  8.441e-01  1.000e+00 
 1.000e+00  4.048e-17 -1.570e-15 -3.125e-17  1.600e-15  3.863e-15 -2.262e-15  1.601e-15  1.936e-15  2.499e-09  4.265e-08  1.290e-08  2.261e-09  6.000e-07  2.000e-01  4.230e-02  6.000e-01  9.588e-01  1.000e+00 
 1.000e+00  1.407e-17 -1.577e-15 -1.093e-17  1.600e-15  3.024e-15 -1.436e-15  1.601e-15  1.175e-15  3.036e-10  5.185e-09  1.338e-09  2.645e-10  6.000e-07  2.000e-01  4.357e-02  6.000e-01  1.054e+00  1.000e+00 
 1.000e+00  5.542e-18 -1.564e-15 -4.283e-18  1.600e-15  2.362e-15 -7.942e-16  1.601e-15  6.293e-16  4.602e-11  7.800e-10  1.770e-10  3.872e-11  6.000e-07  2.000e-01  4.454e-02  6.000e-01  1.137e+00  1.000e+00 
 1.000e+00  3.273e-17 -1.635e-15 -2.373e-17  1.598e-15  4.616e-15 -2.957e-15  1.601e-15  2.725e-15  2.297e-08  5.159e-07  1.925e-07  2.894e-08  6.000e-07  3.000e-01  4.084e-02  6.000e-01  8.440e-01  1.000e+00 
 1.000e+00  1.108e-17 -1.575e-15 -8.044e-18  1.598e-15  3.846e-15 -2.263e-15  1.601e-15  1.937e-15  2.081e-09  4.690e-08  1.416e-08  2.486e-09  6.000e-07  3.000e-01  4.230e-02  6.000e-01  9.588e-01  1.000e+00 
 1.000e+00  4.096e-18 -1.578e-15 -2.838e-18  1.598e-15  3.017e-15 -1.437e-15  1.601e-15  1.176e-15  2.556e-10  5.724e-09  1.474e-09  2.920e-10  6.000e-07  3.000e-01  4.357e-02  6.000e-01  1.054e+00  1.000e+00 
 1.000e+00  1.631e-18 -1.564e-15 -1.045e-18  1.598e-15  2.360e-15 -7.944e-16  1.601e-15  6.297e-16  3.915e-11  8.644e-10  1.958e-10  4.291e-11  6.000e-07  3.000e-01  4.454e-02  6.000e-01  1.137e+00  1.000e+00 
 1.000e+00  1.171e-17 -1.640e-15 -8.077e-18  1.594e-15  4.603e-15 -2.956e-15  1.601e-15  2.725e-15  2.096e-08  5.545e-07  2.066e-07  3.112e-08  6.000e-07  4.000e-01  4.084e-02  6.000e-01  8.440e-01  1.000e+00 
 1.000e+00  4.186e-18 -1.576e-15 -2.676e-18  1.594e-15  3.841e-15 -2.263e-15  1.601e-15  1.936e-15  1.916e-09  5.064e-08  1.527e-08  2.685e-09  6.000e-07  4.000e-01  4.230e-02  6.000e-01  9.587e-01  1.000e+00 
 1.000e+00  1.526e-18 -1.579e-15 -7.774e-19  1.594e-15  3.016e-15 -1.436e-15  1.601e-15  1.176e-15  2.371e-10  6.204e-09  1.595e-09  3.166e-10  6.000e-07  4.000e-01  4.357e-02  6.000e-01  1.054e+00  1.000e+00 
 1.000e+00  5.736e-19 -1.564e-15 -1.782e-19  1.594e-15  2.359e-15 -7.945e-16  1.601e-15  6.299e-16  3.656e-11  9.403e-10  2.126e-10  4.668e-11  6.000e-07  4.000e-01  4.454e-02  6.000e-01  1.137e+00  1.000e+00 
 1.000e+00  5.175e-18 -1.641e-15 -3.254e-18  1.587e-15  4.599e-15 -2.954e-15  1.601e-15  2.724e-15  1.986e-08  5.906e-07  2.197e-07  3.316e-08  6.000e-07  5.000e-01  4.084e-02  6.000e-01  8.440e-01  1.000e+00 
 1.000e+00  1.811e-18 -1.577e-15 -8.410e-19  1.587e-15  3.839e-15 -2.262e-15  1.601e-15  1.936e-15  1.828e-09  5.417e-08  1.631e-08  2.872e-09  6.000e-07  5.000e-01  4.230e-02  6.000e-01  9.587e-01  1.000e+00 
 1.000e+00  5.875e-19 -1.579e-15 -2.989e-20  1.587e-15  3.015e-15 -1.436e-15  1.601e-15  1.176e-15  2.274e-10  6.659e-09  1.709e-09  3.397e-10  6.000e-07  5.000e-01  4.357e-02  6.000e-01  1.054e+00  1.000e+00 
 1.000e+00  1.759e-19 -1.565e-15  1.459e-19  1.587e-15  2.359e-15 -7.947e-16  1.601e-15  6.302e-16  3.523e-11  1.013e-09  2.285e-10  5.027e-11  6.000e-07  5.000e-01  4.454e-02  6.000e-01  1.137e+00  1.000e+00 
