 frequency  @m.xm1.msky130_fd_pr__pfet_g5v0d10v5[cdd] @m.xm1.msky130_fd_pr__pfet_g5v0d10v5[cgb] @m.xm1.msky130_fd_pr__pfet_g5v0d10v5[cgd] @m.xm1.msky130_fd_pr__pfet_g5v0d10v5[cgdo] @m.xm1.msky130_fd_pr__pfet_g5v0d10v5[cgg] @m.xm1.msky130_fd_pr__pfet_g5v0d10v5[cgs] @m.xm1.msky130_fd_pr__pfet_g5v0d10v5[cgso] @m.xm1.msky130_fd_pr__pfet_g5v0d10v5[css] @m.xm1.msky130_fd_pr__pfet_g5v0d10v5[gds] @m.xm1.msky130_fd_pr__pfet_g5v0d10v5[gm] @m.xm1.msky130_fd_pr__pfet_g5v0d10v5[gmbs] @m.xm1.msky130_fd_pr__pfet_g5v0d10v5[id] @m.xm1.msky130_fd_pr__pfet_g5v0d10v5[l] @m.xm1.msky130_fd_pr__pfet_g5v0d10v5[vds] @m.xm1.msky130_fd_pr__pfet_g5v0d10v5[vdsat] @m.xm1.msky130_fd_pr__pfet_g5v0d10v5[vgs] @m.xm1.msky130_fd_pr__pfet_g5v0d10v5[vth] frequency  vsb       
 1.000e+00 -8.162e-21 -1.387e-15  1.653e-20  1.046e-15  1.391e-15 -3.948e-18  1.077e-15  2.566e-18  3.086e-18  1.728e-16  4.986e-17  6.356e-18  5.000e-07  1.650e+00  4.729e-02  1.000e-01  1.138e+00  1.000e+00  8.000e-01 
 1.000e+00 -4.173e-21 -1.218e-15  8.828e-21  1.046e-15  1.220e-15 -1.934e-18  1.077e-15  1.168e-18  1.662e-19  9.181e-18  2.300e-18  3.272e-19  5.000e-07  1.650e+00  4.925e-02  1.000e-01  1.216e+00  1.000e+00  1.200e+00 
 1.000e+00 -1.290e-21 -1.009e-15  2.831e-21  1.046e-15  1.010e-15 -5.778e-19  1.077e-15  2.988e-19  1.047e-21  5.566e-20  1.126e-20  1.900e-21  5.000e-07  1.650e+00  5.283e-02  1.000e-01  1.352e+00  1.000e+00  2.000e+00 
 1.000e+00 -3.721e-22 -8.553e-16  8.259e-22  1.046e-15  8.554e-16 -1.875e-19  1.077e-15  7.132e-20  4.945e-24  2.483e-22  4.118e-23  8.190e-24  5.000e-07  1.650e+00  5.699e-02  1.000e-01  1.494e+00  1.000e+00  3.000e+00 
 1.000e+00 -4.185e-20 -2.175e-15  6.140e-20  1.046e-15  2.195e-15 -2.087e-17  1.077e-15  1.829e-17  4.169e-15  2.340e-13  1.051e-13  9.638e-15  5.000e-07  1.700e+00  4.249e-02  1.000e-01  9.438e-01  1.000e+00  0.000e+00 
 1.000e+00 -1.732e-20 -1.654e-15  3.201e-20  1.046e-15  1.662e-15 -8.717e-18  1.077e-15  6.264e-18  8.524e-17  4.848e-15  1.679e-15  1.864e-16  5.000e-07  1.700e+00  4.512e-02  1.000e-01  1.049e+00  1.000e+00  4.000e-01 
 1.000e+00 -8.184e-21 -1.387e-15  1.657e-20  1.046e-15  1.391e-15 -3.955e-18  1.077e-15  2.571e-18  3.129e-18  1.770e-16  5.106e-17  6.512e-18  5.000e-07  1.700e+00  4.729e-02  1.000e-01  1.138e+00  1.000e+00  8.000e-01 
 1.000e+00 -4.186e-21 -1.218e-15  8.851e-21  1.046e-15  1.220e-15 -1.938e-18  1.077e-15  1.171e-18  1.687e-19  9.415e-18  2.358e-18  3.356e-19  5.000e-07  1.700e+00  4.925e-02  1.000e-01  1.216e+00  1.000e+00  1.200e+00 
 1.000e+00 -1.295e-21 -1.009e-15  2.840e-21  1.046e-15  1.010e-15 -5.791e-19  1.077e-15  2.997e-19  1.066e-21  5.720e-20  1.157e-20  1.953e-21  5.000e-07  1.700e+00  5.283e-02  1.000e-01  1.351e+00  1.000e+00  2.000e+00 
 1.000e+00 -3.735e-22 -8.553e-16  8.289e-22  1.046e-15  8.554e-16 -1.879e-19  1.077e-15  7.156e-20  5.053e-24  2.558e-22  4.241e-23  8.440e-24  5.000e-07  1.700e+00  5.699e-02  1.000e-01  1.494e+00  1.000e+00  3.000e+00 
 1.000e+00 -4.195e-20 -2.175e-15  6.152e-20  1.045e-15  2.195e-15 -2.089e-17  1.077e-15  1.832e-17  4.213e-15  2.390e-13  1.073e-13  9.848e-15  5.000e-07  1.750e+00  4.249e-02  1.000e-01  9.435e-01  1.000e+00  0.000e+00 
 1.000e+00 -1.736e-20 -1.654e-15  3.207e-20  1.045e-15  1.662e-15 -8.729e-18  1.077e-15  6.275e-18  8.629e-17  4.960e-15  1.717e-15  1.906e-16  5.000e-07  1.750e+00  4.512e-02  1.000e-01  1.049e+00  1.000e+00  4.000e-01 
 1.000e+00 -8.206e-21 -1.387e-15  1.661e-20  1.045e-15  1.391e-15 -3.962e-18  1.077e-15  2.576e-18  3.172e-18  1.813e-16  5.228e-17  6.669e-18  5.000e-07  1.750e+00  4.729e-02  1.000e-01  1.137e+00  1.000e+00  8.000e-01 
 1.000e+00 -4.198e-21 -1.218e-15  8.874e-21  1.045e-15  1.220e-15 -1.942e-18  1.077e-15  1.173e-18  1.713e-19  9.654e-18  2.417e-18  3.441e-19  5.000e-07  1.750e+00  4.925e-02  1.000e-01  1.216e+00  1.000e+00  1.200e+00 
 1.000e+00 -1.299e-21 -1.009e-15  2.849e-21  1.045e-15  1.010e-15 -5.803e-19  1.077e-15  3.005e-19  1.086e-21  5.878e-20  1.188e-20  2.007e-21  5.000e-07  1.750e+00  5.283e-02  1.000e-01  1.351e+00  1.000e+00  2.000e+00 
 1.000e+00 -3.750e-22 -8.553e-16  8.320e-22  1.045e-15  8.554e-16 -1.882e-19  1.077e-15  7.181e-20  5.162e-24  2.636e-22  4.367e-23  8.695e-24  5.000e-07  1.750e+00  5.699e-02  1.000e-01  1.493e+00  1.000e+00  3.000e+00 
 1.000e+00 -4.205e-20 -2.175e-15  6.163e-20  1.045e-15  2.195e-15 -2.091e-17  1.077e-15  1.835e-17  4.257e-15  2.442e-13  1.096e-13  1.006e-14  5.000e-07  1.800e+00  4.249e-02  1.000e-01  9.433e-01  1.000e+00  0.000e+00 
 1.000e+00 -1.740e-20 -1.654e-15  3.213e-20  1.045e-15  1.662e-15 -8.742e-18  1.077e-15  6.286e-18  8.735e-17  5.073e-15  1.755e-15  1.950e-16  5.000e-07  1.800e+00  4.512e-02  1.000e-01  1.048e+00  1.000e+00  4.000e-01 
 1.000e+00 -8.228e-21 -1.387e-15  1.664e-20  1.045e-15  1.391e-15 -3.969e-18  1.077e-15  2.581e-18  3.217e-18  1.857e-16  5.351e-17  6.829e-18  5.000e-07  1.800e+00  4.729e-02  1.000e-01  1.137e+00  1.000e+00  8.000e-01 
 1.000e+00 -4.210e-21 -1.218e-15  8.897e-21  1.045e-15  1.220e-15 -1.946e-18  1.077e-15  1.176e-18  1.740e-19  9.896e-18  2.477e-18  3.527e-19  5.000e-07  1.800e+00  4.925e-02  1.000e-01  1.215e+00  1.000e+00  1.200e+00 
 1.000e+00 -1.303e-21 -1.009e-15  2.858e-21  1.045e-15  1.010e-15 -5.816e-19  1.077e-15  3.014e-19  1.106e-21  6.038e-20  1.220e-20  2.062e-21  5.000e-07  1.800e+00  5.283e-02  1.000e-01  1.350e+00  1.000e+00  2.000e+00 
 1.000e+00 -3.764e-22 -8.553e-16  8.350e-22  1.045e-15  8.554e-16 -1.886e-19  1.077e-15  7.206e-20  5.274e-24  2.715e-22  4.496e-23  8.956e-24  5.000e-07  1.800e+00  5.699e-02  1.000e-01  1.493e+00  1.000e+00  3.000e+00 
 1.000e+00 -4.214e-20 -2.175e-15  6.173e-20  1.045e-15  2.195e-15 -2.094e-17  1.077e-15  1.837e-17  4.302e-15  2.494e-13  1.119e-13  1.027e-14  5.000e-07  1.850e+00  4.249e-02  1.000e-01  9.430e-01  1.000e+00  0.000e+00 
 1.000e+00 -1.744e-20 -1.654e-15  3.220e-20  1.045e-15  1.662e-15 -8.755e-18  1.077e-15  6.296e-18  8.844e-17  5.187e-15  1.794e-15  1.994e-16  5.000e-07  1.850e+00  4.512e-02  1.000e-01  1.048e+00  1.000e+00  4.000e-01 
 1.000e+00 -8.249e-21 -1.387e-15  1.668e-20  1.045e-15  1.391e-15 -3.976e-18  1.077e-15  2.586e-18  3.262e-18  1.901e-16  5.476e-17  6.991e-18  5.000e-07  1.850e+00  4.729e-02  1.000e-01  1.137e+00  1.000e+00  8.000e-01 
 1.000e+00 -4.221e-21 -1.218e-15  8.919e-21  1.045e-15  1.220e-15 -1.949e-18  1.077e-15  1.179e-18  1.767e-19  1.014e-17  2.537e-18  3.615e-19  5.000e-07  1.850e+00  4.925e-02  1.000e-01  1.215e+00  1.000e+00  1.200e+00 
 1.000e+00 -1.307e-21 -1.009e-15  2.866e-21  1.045e-15  1.010e-15 -5.828e-19  1.077e-15  3.022e-19  1.126e-21  6.202e-20  1.253e-20  2.118e-21  5.000e-07  1.850e+00  5.283e-02  1.000e-01  1.350e+00  1.000e+00  2.000e+00 
 1.000e+00 -3.779e-22 -8.553e-16  8.381e-22  1.045e-15  8.554e-16 -1.890e-19  1.077e-15  7.231e-20  5.388e-24  2.796e-22  4.627e-23  9.222e-24  5.000e-07  1.850e+00  5.699e-02  1.000e-01  1.493e+00  1.000e+00  3.000e+00 
 1.000e+00 -4.223e-20 -2.175e-15  6.184e-20  1.045e-15  2.196e-15 -2.096e-17  1.077e-15  1.840e-17  4.348e-15  2.546e-13  1.142e-13  1.049e-14  5.000e-07  1.900e+00  4.249e-02  1.000e-01  9.428e-01  1.000e+00  0.000e+00 
 1.000e+00 -1.748e-20 -1.654e-15  3.226e-20  1.045e-15  1.662e-15 -8.768e-18  1.077e-15  6.307e-18  8.953e-17  5.303e-15  1.834e-15  2.038e-16  5.000e-07  1.900e+00  4.512e-02  1.000e-01  1.048e+00  1.000e+00  4.000e-01 
 1.000e+00 -8.269e-21 -1.387e-15  1.672e-20  1.045e-15  1.391e-15 -3.982e-18  1.077e-15  2.591e-18  3.307e-18  1.945e-16  5.603e-17  7.155e-18  5.000e-07  1.900e+00  4.729e-02  1.000e-01  1.136e+00  1.000e+00  8.000e-01 
 1.000e+00 -4.233e-21 -1.218e-15  8.941e-21  1.045e-15  1.220e-15 -1.953e-18  1.077e-15  1.181e-18  1.794e-19  1.039e-17  2.599e-18  3.704e-19  5.000e-07  1.900e+00  4.925e-02  1.000e-01  1.214e+00  1.000e+00  1.200e+00 
 1.000e+00 -1.312e-21 -1.009e-15  2.875e-21  1.045e-15  1.010e-15 -5.841e-19  1.077e-15  3.031e-19  1.146e-21  6.368e-20  1.286e-20  2.174e-21  5.000e-07  1.900e+00  5.283e-02  1.000e-01  1.350e+00  1.000e+00  2.000e+00 
 1.000e+00 -3.793e-22 -8.553e-16  8.411e-22  1.045e-15  8.554e-16 -1.893e-19  1.077e-15  7.256e-20  5.505e-24  2.878e-22  4.762e-23  9.495e-24  5.000e-07  1.900e+00  5.699e-02  1.000e-01  1.492e+00  1.000e+00  3.000e+00 
 1.000e+00 -4.231e-20 -2.175e-15  6.194e-20  1.045e-15  2.196e-15 -2.099e-17  1.077e-15  1.842e-17  4.394e-15  2.599e-13  1.166e-13  1.071e-14  5.000e-07  1.950e+00  4.249e-02  1.000e-01  9.425e-01  1.000e+00  0.000e+00 
 1.000e+00 -1.752e-20 -1.654e-15  3.232e-20  1.045e-15  1.662e-15 -8.780e-18  1.077e-15  6.318e-18  9.065e-17  5.420e-15  1.873e-15  2.083e-16  5.000e-07  1.950e+00  4.512e-02  1.000e-01  1.047e+00  1.000e+00  4.000e-01 
 1.000e+00 -8.290e-21 -1.387e-15  1.675e-20  1.045e-15  1.391e-15 -3.989e-18  1.077e-15  2.597e-18  3.354e-18  1.991e-16  5.731e-17  7.322e-18  5.000e-07  1.950e+00  4.729e-02  1.000e-01  1.136e+00  1.000e+00  8.000e-01 
 1.000e+00 -4.244e-21 -1.218e-15  8.964e-21  1.045e-15  1.220e-15 -1.957e-18  1.077e-15  1.184e-18  1.822e-19  1.065e-17  2.661e-18  3.794e-19  5.000e-07  1.950e+00  4.925e-02  1.000e-01  1.214e+00  1.000e+00  1.200e+00 
 1.000e+00 -1.316e-21 -1.009e-15  2.884e-21  1.045e-15  1.010e-15 -5.853e-19  1.077e-15  3.039e-19  1.167e-21  6.537e-20  1.319e-20  2.232e-21  5.000e-07  1.950e+00  5.283e-02  1.000e-01  1.349e+00  1.000e+00  2.000e+00 
 1.000e+00 -3.807e-22 -8.553e-16  8.442e-22  1.045e-15  8.554e-16 -1.897e-19  1.077e-15  7.281e-20  5.624e-24  2.963e-22  4.898e-23  9.773e-24  5.000e-07  1.950e+00  5.699e-02  1.000e-01  1.492e+00  1.000e+00  3.000e+00 
 1.000e+00 -4.240e-20 -2.175e-15  6.205e-20  1.044e-15  2.196e-15 -2.101e-17  1.077e-15  1.845e-17  4.442e-15  2.653e-13  1.189e-13  1.093e-14  5.000e-07  2.000e+00  4.249e-02  1.000e-01  9.422e-01  1.000e+00  0.000e+00 
 1.000e+00 -1.756e-20 -1.654e-15  3.238e-20  1.044e-15  1.662e-15 -8.793e-18  1.077e-15  6.329e-18  9.178e-17  5.539e-15  1.914e-15  2.129e-16  5.000e-07  2.000e+00  4.512e-02  1.000e-01  1.047e+00  1.000e+00  4.000e-01 
 1.000e+00 -8.310e-21 -1.387e-15  1.679e-20  1.044e-15  1.391e-15 -3.996e-18  1.077e-15  2.602e-18  3.401e-18  2.036e-16  5.861e-17  7.490e-18  5.000e-07  2.000e+00  4.729e-02  1.000e-01  1.136e+00  1.000e+00  8.000e-01 
 1.000e+00 -4.256e-21 -1.218e-15  8.986e-21  1.044e-15  1.220e-15 -1.961e-18  1.077e-15  1.187e-18  1.850e-19  1.090e-17  2.725e-18  3.886e-19  5.000e-07  2.000e+00  4.925e-02  1.000e-01  1.214e+00  1.000e+00  1.200e+00 
 1.000e+00 -1.320e-21 -1.009e-15  2.892e-21  1.044e-15  1.010e-15 -5.866e-19  1.077e-15  3.048e-19  1.189e-21  6.710e-20  1.354e-20  2.291e-21  5.000e-07  2.000e+00  5.283e-02  1.000e-01  1.349e+00  1.000e+00  2.000e+00 
 1.000e+00 -3.821e-22 -8.553e-16  8.472e-22  1.044e-15  8.554e-16 -1.901e-19  1.077e-15  7.306e-20  5.745e-24  3.049e-22  5.038e-23  1.006e-23  5.000e-07  2.000e+00  5.699e-02  1.000e-01  1.491e+00  1.000e+00  3.000e+00 
 1.000e+00 -4.248e-20 -2.175e-15  6.215e-20  1.044e-15  2.196e-15 -2.103e-17  1.077e-15  1.848e-17  4.489e-15  2.707e-13  1.213e-13  1.115e-14  5.000e-07  2.050e+00  4.249e-02  1.000e-01  9.420e-01  1.000e+00  0.000e+00 
 1.000e+00 -1.760e-20 -1.654e-15  3.244e-20  1.044e-15  1.662e-15 -8.806e-18  1.077e-15  6.340e-18  9.293e-17  5.659e-15  1.955e-15  2.175e-16  5.000e-07  2.050e+00  4.512e-02  1.000e-01  1.047e+00  1.000e+00  4.000e-01 
 1.000e+00 -8.330e-21 -1.387e-15  1.683e-20  1.044e-15  1.391e-15 -4.003e-18  1.077e-15  2.607e-18  3.449e-18  2.083e-16  5.993e-17  7.662e-18  5.000e-07  2.050e+00  4.729e-02  1.000e-01  1.135e+00  1.000e+00  8.000e-01 
 1.000e+00 -4.267e-21 -1.218e-15  9.008e-21  1.044e-15  1.220e-15 -1.965e-18  1.077e-15  1.190e-18  1.879e-19  1.116e-17  2.789e-18  3.979e-19  5.000e-07  2.050e+00  4.925e-02  1.000e-01  1.213e+00  1.000e+00  1.200e+00 
 1.000e+00 -1.324e-21 -1.009e-15  2.901e-21  1.044e-15  1.010e-15 -5.878e-19  1.077e-15  3.057e-19  1.211e-21  6.885e-20  1.388e-20  2.351e-21  5.000e-07  2.050e+00  5.283e-02  1.000e-01  1.348e+00  1.000e+00  2.000e+00 
 1.000e+00 -3.835e-22 -8.553e-16  8.503e-22  1.044e-15  8.554e-16 -1.904e-19  1.077e-15  7.331e-20  5.869e-24  3.137e-22  5.181e-23  1.035e-23  5.000e-07  2.050e+00  5.699e-02  1.000e-01  1.491e+00  1.000e+00  3.000e+00 
 1.000e+00 -4.256e-20 -2.175e-15  6.225e-20  1.044e-15  2.196e-15 -2.106e-17  1.077e-15  1.850e-17  4.538e-15  2.762e-13  1.237e-13  1.138e-14  5.000e-07  2.100e+00  4.249e-02  1.000e-01  9.417e-01  1.000e+00  0.000e+00 
 1.000e+00 -1.764e-20 -1.654e-15  3.250e-20  1.044e-15  1.662e-15 -8.819e-18  1.077e-15  6.350e-18  9.409e-17  5.780e-15  1.996e-15  2.222e-16  5.000e-07  2.100e+00  4.512e-02  1.000e-01  1.046e+00  1.000e+00  4.000e-01 
 1.000e+00 -8.350e-21 -1.387e-15  1.686e-20  1.044e-15  1.391e-15 -4.010e-18  1.077e-15  2.612e-18  3.497e-18  2.130e-16  6.127e-17  7.835e-18  5.000e-07  2.100e+00  4.729e-02  1.000e-01  1.135e+00  1.000e+00  8.000e-01 
 1.000e+00 -4.278e-21 -1.218e-15  9.030e-21  1.044e-15  1.220e-15 -1.969e-18  1.077e-15  1.192e-18  1.908e-19  1.143e-17  2.854e-18  4.074e-19  5.000e-07  2.100e+00  4.925e-02  1.000e-01  1.213e+00  1.000e+00  1.200e+00 
 1.000e+00 -1.328e-21 -1.009e-15  2.910e-21  1.044e-15  1.010e-15 -5.891e-19  1.077e-15  3.065e-19  1.233e-21  7.064e-20  1.424e-20  2.412e-21  5.000e-07  2.100e+00  5.283e-02  1.000e-01  1.348e+00  1.000e+00  2.000e+00 
 1.000e+00 -3.850e-22 -8.553e-16  8.534e-22  1.044e-15  8.554e-16 -1.908e-19  1.077e-15  7.357e-20  5.996e-24  3.227e-22  5.327e-23  1.064e-23  5.000e-07  2.100e+00  5.699e-02  1.000e-01  1.490e+00  1.000e+00  3.000e+00 
 1.000e+00 -4.264e-20 -2.175e-15  6.235e-20  1.044e-15  2.196e-15 -2.108e-17  1.077e-15  1.853e-17  4.587e-15  2.817e-13  1.262e-13  1.161e-14  5.000e-07  2.150e+00  4.249e-02  1.000e-01  9.414e-01  1.000e+00  0.000e+00 
 1.000e+00 -1.767e-20 -1.654e-15  3.256e-20  1.044e-15  1.662e-15 -8.832e-18  1.077e-15  6.361e-18  9.527e-17  5.903e-15  2.038e-15  2.269e-16  5.000e-07  2.150e+00  4.512e-02  1.000e-01  1.046e+00  1.000e+00  4.000e-01 
 1.000e+00 -8.369e-21 -1.387e-15  1.690e-20  1.044e-15  1.391e-15 -4.017e-18  1.077e-15  2.618e-18  3.546e-18  2.178e-16  6.262e-17  8.011e-18  5.000e-07  2.150e+00  4.729e-02  1.000e-01  1.135e+00  1.000e+00  8.000e-01 
 1.000e+00 -4.289e-21 -1.218e-15  9.052e-21  1.044e-15  1.220e-15 -1.972e-18  1.077e-15  1.195e-18  1.938e-19  1.170e-17  2.920e-18  4.170e-19  5.000e-07  2.150e+00  4.925e-02  1.000e-01  1.213e+00  1.000e+00  1.200e+00 
 1.000e+00 -1.332e-21 -1.009e-15  2.918e-21  1.044e-15  1.010e-15 -5.904e-19  1.077e-15  3.074e-19  1.255e-21  7.246e-20  1.460e-20  2.475e-21  5.000e-07  2.150e+00  5.283e-02  1.000e-01  1.348e+00  1.000e+00  2.000e+00 
 1.000e+00 -3.864e-22 -8.553e-16  8.564e-22  1.044e-15  8.554e-16 -1.912e-19  1.077e-15  7.382e-20  6.125e-24  3.319e-22  5.476e-23  1.095e-23  5.000e-07  2.150e+00  5.699e-02  1.000e-01  1.490e+00  1.000e+00  3.000e+00 
 1.000e+00 -4.272e-20 -2.175e-15  6.244e-20  1.044e-15  2.196e-15 -2.111e-17  1.077e-15  1.856e-17  4.637e-15  2.873e-13  1.287e-13  1.184e-14  5.000e-07  2.200e+00  4.249e-02  1.000e-01  9.412e-01  1.000e+00  0.000e+00 
 1.000e+00 -1.771e-20 -1.654e-15  3.262e-20  1.044e-15  1.662e-15 -8.845e-18  1.077e-15  6.372e-18  9.646e-17  6.028e-15  2.080e-15  2.317e-16  5.000e-07  2.200e+00  4.512e-02  1.000e-01  1.046e+00  1.000e+00  4.000e-01 
 1.000e+00 -8.388e-21 -1.387e-15  1.694e-20  1.044e-15  1.391e-15 -4.024e-18  1.077e-15  2.623e-18  3.596e-18  2.227e-16  6.400e-17  8.190e-18  5.000e-07  2.200e+00  4.729e-02  1.000e-01  1.134e+00  1.000e+00  8.000e-01 
 1.000e+00 -4.300e-21 -1.218e-15  9.074e-21  1.044e-15  1.220e-15 -1.976e-18  1.077e-15  1.198e-18  1.968e-19  1.197e-17  2.988e-18  4.268e-19  5.000e-07  2.200e+00  4.925e-02  1.000e-01  1.212e+00  1.000e+00  1.200e+00 
 1.000e+00 -1.336e-21 -1.009e-15  2.927e-21  1.044e-15  1.010e-15 -5.916e-19  1.077e-15  3.083e-19  1.278e-21  7.432e-20  1.497e-20  2.538e-21  5.000e-07  2.200e+00  5.283e-02  1.000e-01  1.347e+00  1.000e+00  2.000e+00 
 1.000e+00 -3.878e-22 -8.553e-16  8.595e-22  1.044e-15  8.554e-16 -1.916e-19  1.077e-15  7.408e-20  6.257e-24  3.412e-22  5.628e-23  1.126e-23  5.000e-07  2.200e+00  5.699e-02  1.000e-01  1.489e+00  1.000e+00  3.000e+00 
 1.000e+00 -4.279e-20 -2.175e-15  6.254e-20  1.044e-15  2.196e-15 -2.113e-17  1.077e-15  1.858e-17  4.687e-15  2.930e-13  1.312e-13  1.207e-14  5.000e-07  2.250e+00  4.249e-02  1.000e-01  9.409e-01  1.000e+00  0.000e+00 
 1.000e+00 -1.774e-20 -1.654e-15  3.268e-20  1.044e-15  1.662e-15 -8.858e-18  1.077e-15  6.383e-18  9.768e-17  6.154e-15  2.123e-15  2.366e-16  5.000e-07  2.250e+00  4.512e-02  1.000e-01  1.046e+00  1.000e+00  4.000e-01 
 1.000e+00 -8.408e-21 -1.387e-15  1.697e-20  1.044e-15  1.391e-15 -4.031e-18  1.077e-15  2.628e-18  3.647e-18  2.276e-16  6.539e-17  8.371e-18  5.000e-07  2.250e+00  4.729e-02  1.000e-01  1.134e+00  1.000e+00  8.000e-01 
 1.000e+00 -4.311e-21 -1.218e-15  9.096e-21  1.044e-15  1.220e-15 -1.980e-18  1.077e-15  1.201e-18  1.998e-19  1.225e-17  3.056e-18  4.367e-19  5.000e-07  2.250e+00  4.925e-02  1.000e-01  1.212e+00  1.000e+00  1.200e+00 
 1.000e+00 -1.340e-21 -1.009e-15  2.936e-21  1.044e-15  1.010e-15 -5.929e-19  1.077e-15  3.091e-19  1.302e-21  7.621e-20  1.534e-20  2.602e-21  5.000e-07  2.250e+00  5.283e-02  1.000e-01  1.347e+00  1.000e+00  2.000e+00 
 1.000e+00 -3.892e-22 -8.553e-16  8.626e-22  1.044e-15  8.554e-16 -1.920e-19  1.077e-15  7.433e-20  6.391e-24  3.508e-22  5.783e-23  1.157e-23  5.000e-07  2.250e+00  5.699e-02  1.000e-01  1.489e+00  1.000e+00  3.000e+00 
 1.000e+00 -4.287e-20 -2.175e-15  6.264e-20  1.043e-15  2.196e-15 -2.115e-17  1.077e-15  1.861e-17  4.738e-15  2.987e-13  1.337e-13  1.231e-14  5.000e-07  2.300e+00  4.249e-02  1.000e-01  9.406e-01  1.000e+00  0.000e+00 
 1.000e+00 -1.778e-20 -1.654e-15  3.274e-20  1.043e-15  1.662e-15 -8.871e-18  1.077e-15  6.394e-18  9.890e-17  6.282e-15  2.167e-15  2.415e-16  5.000e-07  2.300e+00  4.512e-02  1.000e-01  1.045e+00  1.000e+00  4.000e-01 
 1.000e+00 -8.427e-21 -1.387e-15  1.701e-20  1.043e-15  1.391e-15 -4.038e-18  1.077e-15  2.633e-18  3.699e-18  2.326e-16  6.680e-17  8.555e-18  5.000e-07  2.300e+00  4.729e-02  1.000e-01  1.134e+00  1.000e+00  8.000e-01 
 1.000e+00 -4.322e-21 -1.218e-15  9.119e-21  1.043e-15  1.220e-15 -1.984e-18  1.077e-15  1.203e-18  2.029e-19  1.253e-17  3.125e-18  4.468e-19  5.000e-07  2.300e+00  4.925e-02  1.000e-01  1.212e+00  1.000e+00  1.200e+00 
 1.000e+00 -1.345e-21 -1.009e-15  2.944e-21  1.043e-15  1.010e-15 -5.942e-19  1.077e-15  3.100e-19  1.325e-21  7.813e-20  1.572e-20  2.668e-21  5.000e-07  2.300e+00  5.283e-02  1.000e-01  1.346e+00  1.000e+00  2.000e+00 
 1.000e+00 -3.906e-22 -8.553e-16  8.657e-22  1.043e-15  8.554e-16 -1.923e-19  1.077e-15  7.459e-20  6.528e-24  3.606e-22  5.941e-23  1.190e-23  5.000e-07  2.300e+00  5.699e-02  1.000e-01  1.488e+00  1.000e+00  3.000e+00 
 1.000e+00 -4.295e-20 -2.175e-15  6.274e-20  1.043e-15  2.196e-15 -2.118e-17  1.077e-15  1.863e-17  4.789e-15  3.045e-13  1.362e-13  1.254e-14  5.000e-07  2.350e+00  4.249e-02  1.000e-01  9.404e-01  1.000e+00  0.000e+00 
 1.000e+00 -1.782e-20 -1.654e-15  3.280e-20  1.043e-15  1.662e-15 -8.884e-18  1.077e-15  6.405e-18  1.001e-16  6.412e-15  2.210e-15  2.465e-16  5.000e-07  2.350e+00  4.512e-02  1.000e-01  1.045e+00  1.000e+00  4.000e-01 
 1.000e+00 -8.446e-21 -1.387e-15  1.704e-20  1.043e-15  1.391e-15 -4.045e-18  1.077e-15  2.639e-18  3.751e-18  2.376e-16  6.823e-17  8.741e-18  5.000e-07  2.350e+00  4.729e-02  1.000e-01  1.133e+00  1.000e+00  8.000e-01 
 1.000e+00 -4.333e-21 -1.218e-15  9.141e-21  1.043e-15  1.220e-15 -1.988e-18  1.077e-15  1.206e-18  2.061e-19  1.282e-17  3.195e-18  4.570e-19  5.000e-07  2.350e+00  4.925e-02  1.000e-01  1.211e+00  1.000e+00  1.200e+00 
 1.000e+00 -1.349e-21 -1.009e-15  2.953e-21  1.043e-15  1.010e-15 -5.955e-19  1.077e-15  3.109e-19  1.349e-21  8.009e-20  1.611e-20  2.735e-21  5.000e-07  2.350e+00  5.283e-02  1.000e-01  1.346e+00  1.000e+00  2.000e+00 
 1.000e+00 -3.920e-22 -8.553e-16  8.688e-22  1.043e-15  8.554e-16 -1.927e-19  1.077e-15  7.485e-20  6.668e-24  3.706e-22  6.103e-23  1.223e-23  5.000e-07  2.350e+00  5.699e-02  1.000e-01  1.488e+00  1.000e+00  3.000e+00 
 1.000e+00 -4.302e-20 -2.175e-15  6.283e-20  1.043e-15  2.196e-15 -2.120e-17  1.077e-15  1.866e-17  4.841e-15  3.103e-13  1.388e-13  1.278e-14  5.000e-07  2.400e+00  4.249e-02  1.000e-01  9.401e-01  1.000e+00  0.000e+00 
 1.000e+00 -1.785e-20 -1.654e-15  3.286e-20  1.043e-15  1.662e-15 -8.897e-18  1.077e-15  6.416e-18  1.014e-16  6.543e-15  2.255e-15  2.515e-16  5.000e-07  2.400e+00  4.512e-02  1.000e-01  1.045e+00  1.000e+00  4.000e-01 
 1.000e+00 -8.465e-21 -1.387e-15  1.708e-20  1.043e-15  1.391e-15 -4.052e-18  1.077e-15  2.644e-18  3.804e-18  2.428e-16  6.968e-17  8.930e-18  5.000e-07  2.400e+00  4.729e-02  1.000e-01  1.133e+00  1.000e+00  8.000e-01 
 1.000e+00 -4.344e-21 -1.218e-15  9.163e-21  1.043e-15  1.220e-15 -1.992e-18  1.077e-15  1.209e-18  2.093e-19  1.311e-17  3.267e-18  4.674e-19  5.000e-07  2.400e+00  4.925e-02  1.000e-01  1.211e+00  1.000e+00  1.200e+00 
