 v-sweep       d0            d1            d2            d3            d4            d5            d6            d7            d8            d9            in            ir1           ir2           ivdd          ivdda         ivddh         load          v-sweep       vd0           vd1           vd2           vd3           vd4           vd5           vd6           vd7           vd8           vd9           vloadval      vmeas#branch  vmeas1#branch vmeas2#branch vmeas3#branch vmeas4#branch vmeas5#branch vout          voutval       x1.p_in[0]    x1.p_in[1]    x1.p_in[2]    x1.p_in[3]    x1.p_in[4]    x1.v[0]       x1.v[1]       x1.v[62]      x1.v[63]      x1.v[64]      x1.v[65]      x1.v[111]     x1.v[112]     x1.v[113]     x1.v[114]     x1.v[126]     x1.v[127]     x1.v[128]     x1.v[129]     x1.v[190]     x1.v[191]     x1.vh2        x1.vh3        x1.vl2        x1.vl3        x1.vs1        x1.vs4       
 1.590820e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.590820e+00  5.131501e-07  1.018756e-06  2.544507e-10  9.858724e-06  7.712756e-10  4.363868e+00  1.590820e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  4.363868e+00  5.131501e-07  1.018756e-06  2.544507e-10  9.858724e-06  7.712756e-10  1.077426e-18  4.363868e+00  4.363868e+00  4.363893e+00  4.363893e+00  4.363893e+00  4.363893e+00  4.363893e+00  0.000000e+00  5.263997e-02  1.027589e+00  1.036184e+00  1.044242e+00  1.167250e+00  3.948125e+00  4.016345e+00  4.051261e+00  4.087252e+00  4.605080e+00  4.660407e+00  4.718958e+00  4.726479e+00  5.471531e+00  5.500000e+00  9.017865e-02  4.408479e+00  9.947091e-02  4.363893e+00  3.002670e-01  4.781272e+00 
 1.592578e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.592578e+00  5.131501e-07  1.018756e-06  2.544532e-10  9.858476e-06  7.711832e-10  4.369276e+00  1.592578e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  4.369276e+00  5.131501e-07  1.018756e-06  2.544532e-10  9.858476e-06  7.711832e-10 -7.395656e-20  4.369276e+00  4.369276e+00  4.363893e+00  4.363893e+00  4.408479e+00  4.363893e+00  4.363893e+00  0.000000e+00  5.263997e-02  1.027589e+00  1.036184e+00  1.044242e+00  1.167250e+00  3.948125e+00  4.016345e+00  4.051261e+00  4.087252e+00  4.605080e+00  4.660407e+00  4.718958e+00  4.726479e+00  5.471531e+00  5.500000e+00  9.381965e-02  4.408479e+00  9.774670e-02  4.363894e+00  3.265877e-01  4.789330e+00 
 1.594336e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.594336e+00  5.131501e-07  1.018756e-06  2.544543e-10  9.858500e-06  7.712329e-10  4.374768e+00  1.594336e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  4.374768e+00  5.131501e-07  1.018756e-06  2.544543e-10  9.858500e-06  7.712329e-10  4.031189e-18  4.374768e+00  4.374768e+00  4.363893e+00  4.363893e+00  4.363893e+00  4.408478e+00  4.363893e+00  0.000000e+00  5.263997e-02  1.027588e+00  1.036184e+00  1.044242e+00  1.167250e+00  3.948125e+00  4.016345e+00  4.051261e+00  4.087252e+00  4.605080e+00  4.660407e+00  4.718958e+00  4.726479e+00  5.471531e+00  5.500000e+00  9.381877e-02  4.408479e+00  9.774690e-02  4.363894e+00  3.512976e-01  4.797926e+00 
 1.596094e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.596094e+00  5.131501e-07  1.018756e-06  2.544540e-10  9.858242e-06  7.711725e-10  4.380536e+00  1.596094e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  4.380536e+00  5.131501e-07  1.018756e-06  2.544540e-10  9.858242e-06  7.711725e-10  4.961390e-18  4.380536e+00  4.380536e+00  4.363894e+00  4.363894e+00  4.408478e+00  4.408478e+00  4.363894e+00  0.000000e+00  5.263996e-02  1.027588e+00  1.036184e+00  1.044242e+00  1.167250e+00  3.948125e+00  4.016345e+00  4.051261e+00  4.087252e+00  4.605080e+00  4.660407e+00  4.718958e+00  4.726479e+00  5.471531e+00  5.500000e+00  9.647016e-02  4.408478e+00  9.528742e-02  4.363894e+00  3.749323e-01  4.805984e+00 
 1.597852e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.597852e+00  5.131501e-07  1.018756e-06  2.544544e-10  9.858145e-06  7.704229e-10  4.385824e+00  1.597852e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  4.385824e+00  5.131501e-07  1.018756e-06  2.544544e-10  9.858145e-06  7.704229e-10  3.230372e-19  4.385824e+00  4.385824e+00  4.363893e+00  4.363893e+00  4.363893e+00  4.363893e+00  4.408478e+00  0.000000e+00  5.263995e-02  1.027588e+00  1.036184e+00  1.044242e+00  1.167250e+00  3.948125e+00  4.016345e+00  4.051261e+00  4.087252e+00  4.605080e+00  4.660407e+00  4.718958e+00  4.726479e+00  5.471531e+00  5.500000e+00  9.388692e-02  4.408479e+00  9.769546e-02  4.363893e+00  3.974926e-01  4.814579e+00 
 1.599609e+00  1.800000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.599609e+00  5.131501e-07  1.018756e-06  2.544545e-10  9.857715e-06  7.702595e-10  4.391676e+00  1.599609e+00  1.800000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  4.391676e+00  5.131501e-07  1.018756e-06  2.544545e-10  9.857715e-06  7.702595e-10  8.679864e-18  4.391676e+00  4.391676e+00  4.363893e+00  4.363893e+00  4.408478e+00  4.363893e+00  4.408478e+00  0.000000e+00  5.263995e-02  1.027588e+00  1.036184e+00  1.044242e+00  1.167250e+00  3.948125e+00  4.016345e+00  4.051261e+00  4.087252e+00  4.605080e+00  4.660407e+00  4.718958e+00  4.726479e+00  5.471531e+00  5.500000e+00  9.647195e-02  4.408478e+00  9.528994e-02  4.363894e+00  4.189789e-01  4.822637e+00 
 1.601367e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.601367e+00  5.131501e-07  1.018756e-06  2.544545e-10  9.857427e-06  7.702027e-10  4.397327e+00  1.601367e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  4.397327e+00  5.131501e-07  1.018756e-06  2.544545e-10  9.857427e-06  7.702027e-10 -3.955114e-18  4.397327e+00  4.397327e+00  4.363893e+00  4.363893e+00  4.363893e+00  4.408478e+00  4.408478e+00  0.000000e+00  5.263995e-02  1.027588e+00  1.036184e+00  1.044242e+00  1.167250e+00  3.948125e+00  4.016345e+00  4.051261e+00  4.087252e+00  4.605080e+00  4.660407e+00  4.718958e+00  4.726479e+00  5.471531e+00  5.500000e+00  9.652061e-02  4.408478e+00  9.521983e-02  4.363894e+00  4.399285e-01  4.831233e+00 
 1.603125e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.603125e+00  5.131501e-07  1.018756e-06  2.544568e-10  9.856855e-06  7.701458e-10  4.402967e+00  1.603125e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  4.402967e+00  5.131501e-07  1.018756e-06  2.544568e-10  9.856855e-06  7.701458e-10 -1.142171e-18  4.402967e+00  4.402967e+00  4.363894e+00  4.363894e+00  4.408478e+00  4.408478e+00  4.408478e+00  0.000000e+00  5.263995e-02  1.027588e+00  1.036184e+00  1.044242e+00  1.167250e+00  3.948125e+00  4.016345e+00  4.051261e+00  4.087252e+00  4.605080e+00  4.660407e+00  4.718958e+00  4.726479e+00  5.471531e+00  5.500000e+00  9.845158e-02  4.408478e+00  9.170072e-02  4.363894e+00  4.598040e-01  4.839828e+00 
 1.604883e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.604883e+00  5.131501e-07  1.018756e-06  2.551719e-10  9.856124e-06  7.380861e-10  4.408449e+00  1.604883e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  4.408449e+00  5.131501e-07  1.018756e-06  2.551719e-10  9.856124e-06  7.380861e-10  5.437104e-18  4.408449e+00  4.408449e+00  4.408474e+00  4.408474e+00  4.408474e+00  4.408474e+00  4.408474e+00  0.000000e+00  5.263975e-02  1.027585e+00  1.036181e+00  1.044239e+00  1.167246e+00  3.948122e+00  4.016342e+00  4.051258e+00  4.087249e+00  4.605077e+00  4.660404e+00  4.718955e+00  4.726476e+00  5.471531e+00  5.500000e+00  8.532701e-02  4.454135e+00  1.012224e-01  4.408475e+00  4.791395e-01  4.848422e+00 
 1.606641e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.606641e+00  5.131501e-07  1.018756e-06  2.551738e-10  9.855479e-06  7.375781e-10  4.413987e+00  1.606641e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  4.413987e+00  5.131501e-07  1.018756e-06  2.551738e-10  9.855479e-06  7.375781e-10  6.061474e-18  4.413987e+00  4.413987e+00  4.408475e+00  4.408475e+00  4.454135e+00  4.408475e+00  4.408475e+00  0.000000e+00  5.263975e-02  1.027585e+00  1.036181e+00  1.044239e+00  1.167246e+00  3.948122e+00  4.016342e+00  4.051258e+00  4.087249e+00  4.605077e+00  4.660404e+00  4.718955e+00  4.726476e+00  5.471531e+00  5.500000e+00  9.069847e-02  4.454135e+00  1.001248e-01  4.408475e+00  4.974030e-01  4.857553e+00 
 1.608398e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.608398e+00  5.131501e-07  1.018756e-06  2.551736e-10  9.854835e-06  7.374928e-10  4.419597e+00  1.608398e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  4.419597e+00  5.131501e-07  1.018756e-06  2.551736e-10  9.854835e-06  7.374928e-10  3.458224e-18  4.419597e+00  4.419597e+00  4.408475e+00  4.408475e+00  4.408475e+00  4.454135e+00  4.408475e+00  0.000000e+00  5.263975e-02  1.027585e+00  1.036181e+00  1.044238e+00  1.167246e+00  3.948122e+00  4.016342e+00  4.051258e+00  4.087249e+00  4.605077e+00  4.660404e+00  4.718955e+00  4.726476e+00  5.471531e+00  5.500000e+00  9.069694e-02  4.454135e+00  1.001224e-01  4.408475e+00  5.156665e-01  4.866148e+00 
 1.610156e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.610156e+00  5.131501e-07  1.018756e-06  2.551763e-10  9.854058e-06  7.374751e-10  4.425523e+00  1.610156e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  4.425523e+00  5.131501e-07  1.018756e-06  2.551763e-10  9.854058e-06  7.374751e-10 -7.354893e-18  4.425523e+00  4.425523e+00  4.408475e+00  4.408475e+00  4.454135e+00  4.454135e+00  4.408475e+00  0.000000e+00  5.263975e-02  1.027585e+00  1.036181e+00  1.044238e+00  1.167246e+00  3.948122e+00  4.016342e+00  4.051258e+00  4.087249e+00  4.605077e+00  4.660404e+00  4.718955e+00  4.726476e+00  5.471531e+00  5.500000e+00  9.436237e-02  4.454135e+00  9.843568e-02  4.408475e+00  5.328557e-01  4.875279e+00 
 1.611914e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.611914e+00  5.131501e-07  1.018756e-06  2.551748e-10  9.851819e-06  7.374573e-10  4.430828e+00  1.611914e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  4.430828e+00  5.131501e-07  1.018756e-06  2.551748e-10  9.851819e-06  7.374573e-10 -2.706164e-18  4.430828e+00  4.430828e+00  4.408474e+00  4.408474e+00  4.408474e+00  4.408474e+00  4.454135e+00  0.000000e+00  5.263974e-02  1.027585e+00  1.036180e+00  1.044238e+00  1.167246e+00  3.948122e+00  4.016342e+00  4.051258e+00  4.087249e+00  4.605077e+00  4.660404e+00  4.718955e+00  4.726476e+00  5.471531e+00  5.500000e+00  9.069318e-02  4.454135e+00  1.001229e-01  4.408475e+00  5.500449e-01  4.884411e+00 
 1.613672e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.613672e+00  5.131501e-07  1.018756e-06  2.551762e-10  9.850502e-06  7.374822e-10  4.436851e+00  1.613672e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  4.436851e+00  5.131501e-07  1.018756e-06  2.551762e-10  9.850502e-06  7.374822e-10 -6.292449e-18  4.436851e+00  4.436851e+00  4.408475e+00  4.408475e+00  4.454135e+00  4.408475e+00  4.454135e+00  0.000000e+00  5.263974e-02  1.027585e+00  1.036180e+00  1.044238e+00  1.167246e+00  3.948122e+00  4.016342e+00  4.051258e+00  4.087249e+00  4.605077e+00  4.660404e+00  4.718955e+00  4.726476e+00  5.471531e+00  5.500000e+00  9.430022e-02  4.454135e+00  9.848997e-02  4.408475e+00  5.661600e-01  4.893542e+00 
 1.615430e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.615430e+00  5.131501e-07  1.018756e-06  2.551762e-10  9.848899e-06  7.375461e-10  4.442646e+00  1.615430e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  4.442646e+00  5.131501e-07  1.018756e-06  2.551762e-10  9.848899e-06  7.375461e-10  1.163225e-17  4.442646e+00  4.442646e+00  4.408475e+00  4.408475e+00  4.408475e+00  4.454135e+00  4.454135e+00  0.000000e+00  5.263974e-02  1.027585e+00  1.036180e+00  1.044238e+00  1.167246e+00  3.948121e+00  4.016341e+00  4.051258e+00  4.087249e+00  4.605077e+00  4.660404e+00  4.718955e+00  4.726476e+00  5.471531e+00  5.500000e+00  9.436348e-02  4.454135e+00  9.843571e-02  4.408475e+00  5.822750e-01  4.902673e+00 
 1.617187e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.617187e+00  5.131501e-07  1.018756e-06  2.551725e-10  9.847257e-06  7.374786e-10  4.448456e+00  1.617187e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  4.448456e+00  5.131501e-07  1.018756e-06  2.551725e-10  9.847257e-06  7.374786e-10  9.356485e-18  4.448456e+00  4.448456e+00  4.408475e+00  4.408475e+00  4.454134e+00  4.454134e+00  4.454134e+00  0.000000e+00  5.263973e-02  1.027585e+00  1.036180e+00  1.044238e+00  1.167246e+00  3.948121e+00  4.016341e+00  4.051258e+00  4.087249e+00  4.605077e+00  4.660404e+00  4.718955e+00  4.726476e+00  5.471531e+00  5.500000e+00  9.696291e-02  4.454134e+00  9.605785e-02  4.408475e+00  5.978525e-01  4.912341e+00 
 1.618945e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.618945e+00  5.131501e-07  1.018756e-06  2.551746e-10  9.845538e-06  7.325368e-10  4.454108e+00  1.618945e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  4.454108e+00  5.131501e-07  1.018756e-06  2.551746e-10  9.845538e-06  7.325368e-10 -5.168595e-18  4.454108e+00  4.454108e+00  4.454133e+00  4.454133e+00  4.454133e+00  4.454133e+00  4.454133e+00  0.000000e+00  5.263971e-02  1.027584e+00  1.036180e+00  1.044238e+00  1.167246e+00  3.948121e+00  4.016341e+00  4.051257e+00  4.087248e+00  4.605076e+00  4.660403e+00  4.718954e+00  4.726476e+00  5.471531e+00  5.500000e+00  9.080565e-02  4.502479e+00  1.002881e-01  4.454133e+00  6.134295e-01  4.922010e+00 
 1.620703e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.620703e+00  5.131501e-07  1.018756e-06  2.551753e-10  9.843667e-06  7.317019e-10  4.459969e+00  1.620703e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  4.459969e+00  5.131501e-07  1.018756e-06  2.551753e-10  9.843667e-06  7.317019e-10 -6.771499e-18  4.459969e+00  4.459969e+00  4.454133e+00  4.454133e+00  4.502479e+00  4.454133e+00  4.454133e+00  0.000000e+00  5.263971e-02  1.027584e+00  1.036180e+00  1.044238e+00  1.167246e+00  3.948121e+00  4.016341e+00  4.051257e+00  4.087248e+00  4.605076e+00  4.660403e+00  4.718954e+00  4.726475e+00  5.471531e+00  5.500000e+00  9.445485e-02  4.502479e+00  9.862842e-02  4.454133e+00  6.279327e-01  4.931679e+00 
 1.622461e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.622461e+00  5.131501e-07  1.018756e-06  2.551762e-10  9.841016e-06  7.310624e-10  4.465866e+00  1.622461e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  4.465866e+00  5.131501e-07  1.018756e-06  2.551762e-10  9.841016e-06  7.310624e-10 -1.208801e-17  4.465866e+00  4.465866e+00  4.454133e+00  4.454133e+00  4.454133e+00  4.502479e+00  4.454133e+00  0.000000e+00  5.263970e-02  1.027584e+00  1.036180e+00  1.044238e+00  1.167245e+00  3.948121e+00  4.016341e+00  4.051257e+00  4.087248e+00  4.605076e+00  4.660403e+00  4.718954e+00  4.726475e+00  5.471531e+00  5.500000e+00  9.445517e-02  4.502479e+00  9.863176e-02  4.454133e+00  6.424359e-01  4.941347e+00 
 1.624219e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.624219e+00  5.131501e-07  1.018756e-06  2.551741e-10  9.838574e-06  7.303341e-10  4.472197e+00  1.624219e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  4.472197e+00  5.131501e-07  1.018756e-06  2.551741e-10  9.838574e-06  7.303341e-10 -1.130260e-17  4.472197e+00  4.472197e+00  4.454133e+00  4.454133e+00  4.502478e+00  4.502478e+00  4.454133e+00  0.000000e+00  5.263970e-02  1.027584e+00  1.036180e+00  1.044238e+00  1.167245e+00  3.948121e+00  4.016341e+00  4.051257e+00  4.087248e+00  4.605076e+00  4.660403e+00  4.718954e+00  4.726475e+00  5.471531e+00  5.500000e+00  9.710248e-02  4.502478e+00  9.622518e-02  4.454134e+00  6.564015e-01  4.951016e+00 
 1.625977e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.625977e+00  5.131501e-07  1.018756e-06  2.551769e-10  9.829797e-06  7.303838e-10  4.477450e+00  1.625977e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  4.477450e+00  5.131501e-07  1.018756e-06  2.551769e-10  9.829797e-06  7.303838e-10  1.419595e-17  4.477450e+00  4.477450e+00  4.454133e+00  4.454133e+00  4.454133e+00  4.454133e+00  4.502478e+00  0.000000e+00  5.263970e-02  1.027584e+00  1.036179e+00  1.044237e+00  1.167245e+00  3.948121e+00  4.016341e+00  4.051257e+00  4.087248e+00  4.605076e+00  4.660403e+00  4.718954e+00  4.726475e+00  5.471531e+00  5.500000e+00  9.452674e-02  4.502479e+00  9.857355e-02  4.454133e+00  6.703670e-01  4.961222e+00 
 1.627734e+00  1.800000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.627734e+00  5.131501e-07  1.018756e-06  2.551774e-10  9.825770e-06  7.299007e-10  4.483919e+00  1.627734e+00  1.800000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  4.483919e+00  5.131501e-07  1.018756e-06  2.551774e-10  9.825770e-06  7.299007e-10 -1.193596e-17  4.483919e+00  4.483919e+00  4.454133e+00  4.454133e+00  4.502478e+00  4.454133e+00  4.502478e+00  0.000000e+00  5.263970e-02  1.027584e+00  1.036179e+00  1.044237e+00  1.167245e+00  3.948121e+00  4.016341e+00  4.051257e+00  4.087248e+00  4.605076e+00  4.660403e+00  4.718954e+00  4.726475e+00  5.471531e+00  5.500000e+00  9.710164e-02  4.502478e+00  9.622853e-02  4.454133e+00  6.837960e-01  4.971429e+00 
 1.629492e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.629492e+00  5.131501e-07  1.018756e-06  2.551774e-10  9.820118e-06  7.298154e-10  4.490080e+00  1.629492e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  4.490080e+00  5.131501e-07  1.018756e-06  2.551774e-10  9.820118e-06  7.298154e-10 -1.607033e-18  4.490080e+00  4.490080e+00  4.454133e+00  4.454133e+00  4.454133e+00  4.502478e+00  4.502478e+00  0.000000e+00  5.263970e-02  1.027584e+00  1.036179e+00  1.044237e+00  1.167245e+00  3.948121e+00  4.016341e+00  4.051257e+00  4.087248e+00  4.605076e+00  4.660403e+00  4.718954e+00  4.726475e+00  5.471531e+00  5.500000e+00  9.715658e-02  4.502478e+00  9.615507e-02  4.454133e+00  6.972250e-01  4.981635e+00 
 1.631250e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.631250e+00  5.131501e-07  1.018756e-06  2.551765e-10  9.815276e-06  7.293038e-10  4.496344e+00  1.631250e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  4.496344e+00  5.131501e-07  1.018756e-06  2.551765e-10  9.815276e-06  7.293038e-10 -3.815036e-18  4.496344e+00  4.496344e+00  4.454133e+00  4.454133e+00  4.502478e+00  4.502478e+00  4.502478e+00  0.000000e+00  5.263970e-02  1.027584e+00  1.036179e+00  1.044237e+00  1.167245e+00  3.948121e+00  4.016341e+00  4.051257e+00  4.087248e+00  4.605076e+00  4.660403e+00  4.718954e+00  4.726475e+00  5.471531e+00  5.500000e+00  9.906722e-02  4.502478e+00  9.268808e-02  4.454134e+00  7.101174e-01  4.992378e+00 
 1.633008e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.633008e+00  5.131501e-07  1.018756e-06  2.551719e-10  9.810608e-06  6.967661e-10  4.502447e+00  1.633008e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  4.502447e+00  5.131501e-07  1.018756e-06  2.551719e-10  9.810608e-06  6.967661e-10 -3.239054e-18  4.502447e+00  4.502447e+00  4.502474e+00  4.502474e+00  4.502474e+00  4.502474e+00  4.502474e+00  0.000000e+00  5.263955e-02  1.027580e+00  1.036176e+00  1.044233e+00  1.167241e+00  3.948117e+00  4.016337e+00  4.051254e+00  4.087244e+00  4.605073e+00  4.660400e+00  4.718951e+00  4.726472e+00  5.471531e+00  5.500000e+00  8.580888e-02  4.552432e+00  1.018876e-01  4.502474e+00  7.230070e-01  5.002583e+00 
 1.634766e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.634766e+00  5.131501e-07  1.018756e-06  2.551737e-10  9.805365e-06  6.966329e-10  4.508578e+00  1.634766e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  4.508578e+00  5.131501e-07  1.018756e-06  2.551737e-10  9.805365e-06  6.966329e-10  8.846306e-18  4.508578e+00  4.508578e+00  4.502474e+00  4.502474e+00  4.552431e+00  4.502474e+00  4.502474e+00  0.000000e+00  5.263955e-02  1.027580e+00  1.036176e+00  1.044233e+00  1.167241e+00  3.948117e+00  4.016337e+00  4.051254e+00  4.087244e+00  4.605073e+00  4.660400e+00  4.718951e+00  4.726472e+00  5.471531e+00  5.500000e+00  9.124857e-02  4.552432e+00  1.007807e-01  4.502474e+00  7.353617e-01  5.013326e+00 
