 v-sweep       d0            d1            d2            d3            d4            d5            d6            d7            d8            d9            in            load          v-sweep       vmeas#branch  vmeas1#branch vmeas2#branch vmeas4#branch vmeas5#branch vout          ndata        
 0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.023502e+00  0.000000e+00  4.929334e-07  1.228503e-06  2.046488e-09  1.960351e-05  2.712221e-12  1.023502e+00  6.100000e+01 
 0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.032256e+00  0.000000e+00  4.929334e-07  1.228503e-06  2.344759e-09  1.959688e-05 -1.972917e-10  1.032254e+00  6.200000e+01 
 0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.041011e+00  0.000000e+00  4.929334e-07  1.228503e-06  2.233271e-09  1.959890e-05 -7.022959e-12  1.041011e+00  6.300000e+01 
 0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.049226e+00  0.000000e+00  4.929334e-07  1.228503e-06  2.164331e-09  1.960055e-05 -6.847977e-11  1.049225e+00  6.400000e+01 
 0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.055124e+00  0.000000e+00  4.929334e-07  1.228503e-06  2.150250e-09  1.961807e-05  2.122459e-10  1.055126e+00  6.500000e+01 
 0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.061481e+00  0.000000e+00  4.929334e-07  1.228503e-06  2.164816e-09  1.958633e-05  1.786226e-11  1.061481e+00  6.600000e+01 
 0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.068439e+00  0.000000e+00  4.929334e-07  1.228503e-06  2.288613e-09  1.960148e-05  2.211580e-10  1.068441e+00  6.700000e+01 
 0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.075744e+00  0.000000e+00  4.929334e-07  1.228503e-06  2.164804e-09  1.959338e-05 -5.950948e-11  1.075744e+00  6.800000e+01 
 0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.083861e+00  0.000000e+00  4.929334e-07  1.228503e-06  2.162904e-09  1.959161e-05  6.022391e-13  1.083861e+00  6.900000e+01 
 0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.092419e+00  0.000000e+00  4.929334e-07  1.228503e-06  2.164267e-09  1.959484e-05  1.270878e-11  1.092419e+00  7.000000e+01 
 0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.101520e+00  0.000000e+00  4.929334e-07  1.228503e-06  2.166240e-09  1.959632e-05 -3.918142e-11  1.101519e+00  7.100000e+01 
 0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.109827e+00  0.000000e+00  4.929334e-07  1.228503e-06  2.110647e-09  1.960291e-05  1.115094e-10  1.109828e+00  7.200000e+01 
 0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.119165e+00  0.000000e+00  4.929334e-07  1.228503e-06  2.038917e-09  1.959432e-05  2.374944e-10  1.119168e+00  7.300000e+01 
 0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.128161e+00  0.000000e+00  4.929335e-07  1.228503e-06  2.234612e-09  1.958739e-05  4.184585e-10  1.128165e+00  7.400000e+01 
 0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.136863e+00  0.000000e+00  4.929334e-07  1.228503e-06  2.101986e-09  1.961656e-05  2.710056e-11  1.136863e+00  7.500000e+01 
 0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.144747e+00  0.000000e+00  4.929334e-07  1.228503e-06  2.164497e-09  1.958792e-05 -9.302425e-11  1.144746e+00  7.600000e+01 
 0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.152341e+00  0.000000e+00  4.929334e-07  1.228503e-06  2.208890e-09  1.957184e-05  2.257743e-11  1.152341e+00  7.700000e+01 
